symbol,day,open,high,low,close,volume
XLE,2025-01-15,45.8900,46.4050,45.7000,46.2850,34657800
XLE,2025-01-16,46.1300,46.6650,46.0750,46.6200,25230600
XLE,2025-01-17,46.6200,47.1450,46.4550,46.9800,23899600
XLE,2025-01-21,46.8600,47.0000,46.4950,46.7400,49302000
XLE,2025-01-22,46.5950,46.6500,45.8600,45.8900,35880200
XLE,2025-01-23,46.2400,46.4100,45.7750,46.1000,29359200
XLE,2025-01-24,46.1650,46.3550,45.6000,45.6550,29156800
XLE,2025-01-27,45.5000,45.5800,44.8650,45.1800,31993400
XLE,2025-01-28,45.3150,45.4750,44.5250,44.7500,37401800
XLE,2025-01-29,44.6400,45.0800,44.5750,44.8500,20681800
XLE,2025-01-30,45.1250,45.3150,44.8000,45.0800,39092600
XLE,2025-01-31,44.9550,45.0550,43.7150,43.8200,44537400
XLE,2025-02-03,43.8150,44.2750,43.4150,44.0950,39816400
XLE,2025-02-04,43.8900,45.1150,43.8150,45.0200,40279800
XLE,2025-02-05,45.0050,45.1800,44.7550,45.1150,21772000
XLE,2025-02-06,45.3200,45.4300,44.0450,44.2850,41309600
XLE,2025-02-07,44.4500,44.6850,44.2200,44.2800,22568400
XLE,2025-02-10,44.6750,45.3300,44.6750,45.2550,25871400
XLE,2025-02-11,45.4700,45.9250,45.1800,45.6200,26226800
XLE,2025-02-12,45.2450,45.5550,44.4400,44.5200,38798800
XLE,2025-02-13,44.4500,44.9550,44.1600,44.8550,31550400
XLE,2025-02-14,45.0250,45.6650,45.0250,45.0350,25885800
XLE,2025-02-18,45.2500,45.9500,44.9900,45.6500,29574800
XLE,2025-02-19,45.8400,46.4400,45.8150,46.0100,24531200
XLE,2025-02-20,45.9150,46.5100,45.7200,46.4300,28332200
XLE,2025-02-21,46.1500,46.2750,45.4400,45.4650,31276600
XLE,2025-02-24,45.5450,45.7200,45.2350,45.4750,26295200
XLE,2025-02-25,45.4650,45.6750,44.4550,44.8200,26608600
XLE,2025-02-26,44.8750,44.9950,44.3600,44.5650,24305600
XLE,2025-02-27,44.8750,45.3550,44.4900,44.8050,30048000
XLE,2025-02-28,44.6600,45.5350,44.3800,45.5000,26627200
XLE,2025-03-03,45.6750,45.9350,43.5050,43.9100,49501800
XLE,2025-03-04,43.2650,44.1900,42.7150,43.4850,50677000
XLE,2025-03-05,42.8550,43.0750,42.0150,42.8500,56510800
XLE,2025-03-06,42.6450,43.2450,42.3100,42.9800,47104200
XLE,2025-03-07,43.1750,44.0300,43.1750,43.7150,44849200
XLE,2025-03-10,43.9550,44.6450,43.6300,44.0400,40045400
XLE,2025-03-11,44.2200,44.4100,43.4550,43.6900,30230200
XLE,2025-03-12,43.7200,44.2950,43.5550,43.8900,32240400
XLE,2025-03-13,43.7350,44.3650,43.3250,43.5900,30742000
XLE,2025-03-14,43.8300,44.9400,43.6300,44.8800,32023200
XLE,2025-03-17,44.8450,45.8050,44.8450,45.5950,29761600
XLE,2025-03-18,45.8500,45.9550,45.3100,45.6700,30806600
XLE,2025-03-19,45.7300,46.6200,45.7200,46.4150,31742600
XLE,2025-03-20,46.1600,46.7400,45.9650,46.5850,33163600
XLE,2025-03-21,46.4300,46.5400,45.9700,46.2600,36975600
XLE,2025-03-24,46.1100,46.7000,46.0350,46.4250,23824600
XLE,2025-03-25,46.6300,47.0200,46.4750,46.6150,22292000
XLE,2025-03-26,47.0500,47.4100,46.7750,46.8900,25564600
XLE,2025-03-27,46.7500,46.9250,46.2500,46.4350,19147800
XLE,2025-03-28,46.4100,46.5850,45.9850,46.2150,22248800
XLE,2025-03-31,46.1150,47.0000,46.0500,46.7250,28813800
XLE,2025-04-01,46.7500,47.0450,46.2450,47.0000,27121200
XLE,2025-04-02,46.6000,47.1050,46.4900,47.0650,33960600
XLE,2025-04-03,44.8250,45.1700,43.3550,43.3700,75657800
XLE,2025-04-04,41.8250,42.2950,39.3800,39.3800,100752000
XLE,2025-04-07,38.1050,40.7900,37.4900,39.1250,113906800
XLE,2025-04-08,40.3300,40.5400,37.6100,38.2200,90538400
XLE,2025-04-09,37.4750,41.6050,37.2450,41.1800,118962400
XLE,2025-04-10,40.1100,40.1100,37.7400,38.4900,79046600
XLE,2025-04-11,38.6700,39.7400,37.9100,39.4450,41916800
XLE,2025-04-14,40.3800,40.3800,39.1900,39.5850,32748200
XLE,2025-04-15,39.5500,40.2600,39.5050,39.5250,22167000
XLE,2025-04-16,39.7700,40.5250,39.6700,39.8500,27331400
XLE,2025-04-17,40.1750,41.3800,40.1550,40.7500,47908800
XLE,2025-04-21,40.1050,40.2050,39.2450,39.6850,31012000
XLE,2025-04-22,40.2000,40.9950,40.0250,40.6950,22097400
XLE,2025-04-23,41.0500,41.4900,40.3700,40.6200,43216200
XLE,2025-04-24,41.0000,41.3900,40.6450,41.2700,21219000
XLE,2025-04-25,40.9000,41.2300,40.7400,41.1950,17664800
XLE,2025-04-28,41.1500,41.6000,41.0950,41.4850,16436800
XLE,2025-04-29,41.0200,41.5150,40.9400,41.3650,19843400
XLE,2025-04-30,40.7000,40.7600,39.7550,40.2500,37814200
XLE,2025-05-01,39.9200,40.9300,39.9200,40.4000,36314400
XLE,2025-05-02,40.8900,41.1950,40.1600,40.9900,32038800
XLE,2025-05-05,40.4750,40.5300,40.0250,40.2500,29530200
XLE,2025-05-06,40.4300,40.6100,40.0350,40.2600,22995400
XLE,2025-05-07,40.3500,40.4800,39.9700,40.2750,22446200
XLE,2025-05-08,40.6450,41.3600,40.5800,40.8050,30565800
XLE,2025-05-09,41.3000,41.4200,40.8800,41.2150,19993200
XLE,2025-05-12,42.7400,42.9350,41.9800,42.2900,32610000
XLE,2025-05-13,42.5000,43.2250,42.3300,42.8850,29031600
XLE,2025-05-14,42.6000,42.7900,42.4600,42.6250,21332600
XLE,2025-05-15,42.0850,42.8300,41.9800,42.8050,29721600
XLE,2025-05-16,42.9000,42.9250,42.3050,42.7400,21725800
XLE,2025-05-19,42.3850,42.4300,41.8750,42.1850,24787000
XLE,2025-05-20,42.1550,42.2500,41.7550,41.7950,22782200
XLE,2025-05-21,41.5450,41.6250,41.0200,41.0250,25698400
XLE,2025-05-22,40.8100,41.1000,40.3600,40.8650,23732200
XLE,2025-05-23,40.5050,41.1000,40.4900,40.9950,23511000
XLE,2025-05-27,41.2800,41.4150,40.9750,41.3500,19028000
XLE,2025-05-28,41.5500,41.6750,40.7200,40.8250,29552600
XLE,2025-05-29,40.8900,41.1300,40.6300,41.1300,23792800
XLE,2025-05-30,40.8150,40.9800,40.4400,40.7650,31038600
XLE,2025-06-02,41.5300,41.5850,40.8250,41.3000,32031000
XLE,2025-06-03,41.3300,42.0500,40.9400,41.7900,30352600
XLE,2025-06-04,41.7700,42.0950,40.9250,40.9750,44939200
XLE,2025-06-05,41.2800,41.3000,40.8300,40.9350,27655000
XLE,2025-06-06,41.3050,41.8300,41.3050,41.7050,28556800
XLE,2025-06-09,41.8700,42.2200,41.5400,41.7850,28680400
XLE,2025-06-10,42.2300,42.8050,42.2100,42.5300,46092200
XLE,2025-06-11,42.8200,43.2150,42.4000,43.1450,48996600
XLE,2025-06-12,42.9450,43.3100,42.6300,43.2950,34028200
XLE,2025-06-13,44.1050,44.2850,43.4750,44.0500,84194800
XLE,2025-06-16,43.9300,44.3750,43.5900,43.9200,69406600
XLE,2025-06-17,44.2850,44.6600,44.0100,44.3300,67884200
XLE,2025-06-18,44.4900,44.7150,43.9400,44.0400,70473000
XLE,2025-06-20,44.2150,44.6150,44.0850,44.4900,56744800
XLE,2025-06-23,44.6850,44.7150,42.8300,43.0150,105688200
XLE,2025-06-24,42.3900,42.9000,42.2950,42.4550,65358800
XLE,2025-06-25,42.4050,42.5600,42.1300,42.2700,43723000
XLE,2025-06-26,42.3650,42.9600,42.2600,42.8750,33565600
XLE,2025-06-27,42.8500,42.8500,42.3950,42.6500,35411800
XLE,2025-06-30,42.4850,42.6700,42.2800,42.4050,26247600
XLE,2025-07-01,42.4700,42.9300,42.0800,42.7300,40772800
XLE,2025-07-02,43.0900,43.5350,42.6150,43.4650,42468800
XLE,2025-07-03,43.4050,43.6550,43.3050,43.5150,22266200
XLE,2025-07-07,43.2500,43.4800,42.6500,43.0950,35673000
XLE,2025-07-08,43.0450,44.4150,43.0350,44.2550,47472400
XLE,2025-07-09,44.1450,44.3200,43.9000,44.0300,28672400
XLE,2025-07-10,43.9300,44.3900,43.6150,44.3650,28823800
XLE,2025-07-11,44.2900,44.7200,44.1550,44.5650,30171600
XLE,2025-07-14,44.4800,44.4800,43.8400,44.0750,33441600
XLE,2025-07-15,43.9900,44.1800,43.3850,43.4400,33859000
XLE,2025-07-16,43.3800,43.6300,42.9100,43.0650,35501600
XLE,2025-07-17,42.8450,43.3950,42.7400,43.3300,36085600
XLE,2025-07-18,43.6750,43.8750,42.8100,42.9800,60975600
XLE,2025-07-21,43.0100,43.0850,42.4500,42.5350,30434400
XLE,2025-07-22,42.4850,42.9700,42.4450,42.7350,32444000
XLE,2025-07-23,42.9100,43.4300,42.8000,43.4050,28046000
XLE,2025-07-24,43.2900,43.7700,43.0950,43.7150,24022200
XLE,2025-07-25,43.7600,43.8350,43.3250,43.5500,20143200
XLE,2025-07-28,43.8400,44.1200,43.7750,44.0450,23705200
XLE,2025-07-29,44.1150,44.4900,43.9700,44.4750,24552000
XLE,2025-07-30,44.2000,44.2250,43.5650,43.8400,26552400
XLE,2025-07-31,43.3800,44.1100,43.3800,43.6050,24960800
XLE,2025-08-01,43.4400,43.5950,42.5600,42.7950,42329400
XLE,2025-08-04,42.7200,43.0400,42.4800,42.7000,26509600
XLE,2025-08-05,42.6900,42.8150,42.1750,42.7550,31413600
XLE,2025-08-06,43.0250,43.2750,42.2350,42.3600,38249400
XLE,2025-08-07,42.6100,43.0850,42.1400,42.1950,35042000
XLE,2025-08-08,42.3950,42.8550,42.1800,42.4650,40736200
XLE,2025-08-11,42.5500,42.7350,42.0500,42.1250,28828800
XLE,2025-08-12,42.2100,42.7000,42.0850,42.3300,34522600
XLE,2025-08-13,42.3600,42.8250,42.2100,42.8200,25601200
XLE,2025-08-14,42.7900,42.8450,42.3250,42.7800,24944600
XLE,2025-08-15,42.8000,43.2650,42.6450,42.7800,27297800
XLE,2025-08-18,42.5550,42.7250,42.2800,42.5250,26428400
XLE,2025-08-19,42.4050,42.7900,42.2950,42.5400,25693800
XLE,2025-08-20,42.6100,43.0700,42.5700,42.8950,27967200
XLE,2025-08-21,42.8200,43.2850,42.7050,43.1900,22088000
XLE,2025-08-22,43.3350,44.1750,43.2650,44.0700,30936400
XLE,2025-08-25,43.9600,44.2400,43.8150,44.1850,23412800
XLE,2025-08-26,44.0100,44.1550,43.7050,44.1150,22855600
XLE,2025-08-27,44.0500,44.7700,44.0000,44.6100,26877400
XLE,2025-08-28,44.6250,45.0150,44.3300,44.9500,24086200
XLE,2025-08-29,44.9700,45.3100,44.9100,45.1950,23745000
XLE,2025-09-02,45.0750,45.3400,44.7350,45.2600,25964400
XLE,2025-09-03,44.9000,45.2750,44.0950,44.2450,36018200
XLE,2025-09-04,44.2500,44.7250,44.0600,44.5400,25895400
XLE,2025-09-05,44.1750,44.3200,43.4600,43.6800,48182200
XLE,2025-09-08,43.8250,44.0150,43.1950,43.5800,34931800
XLE,2025-09-09,43.8150,44.4100,43.7650,43.7900,41193400
XLE,2025-09-10,43.8900,44.5800,43.7900,44.5550,29932800
XLE,2025-09-11,44.2000,44.6600,44.0650,44.5650,25176800
XLE,2025-09-12,44.7500,44.9500,44.2900,44.3000,22297800
XLE,2025-09-15,44.3850,44.5000,44.0750,44.1500,23287800
XLE,2025-09-16,44.3450,45.0300,44.3350,44.8900,41593000
XLE,2025-09-17,44.8300,45.3100,44.6350,44.9950,26044800
XLE,2025-09-18,45.0350,45.1250,44.5150,44.8550,28713000
XLE,2025-09-19,44.8150,44.8500,44.1050,44.2600,29979200
XLE,2025-09-22,43.7300,44.0500,43.5550,43.8350,22502400
XLE,2025-09-23,44.0100,45.0700,44.0100,44.5900,44214800
XLE,2025-09-24,44.9050,45.5900,44.8550,45.1700,35406200
XLE,2025-09-25,45.1650,45.6200,45.0400,45.5750,31887200
XLE,2025-09-26,45.6500,46.4550,45.6400,45.9950,40161600
XLE,2025-09-29,45.6750,45.7400,44.9150,45.1500,37674400
XLE,2025-09-30,44.7550,44.8500,44.3200,44.6700,47544800
XLE,2025-10-01,44.4500,44.8200,44.4000,44.6700,27661200
XLE,2025-10-02,44.5700,44.9650,44.1750,44.2200,31793600
XLE,2025-10-03,44.4450,44.7150,44.3900,44.4550,24048000
XLE,2025-10-06,44.7350,44.9300,44.4950,44.6750,21488400
XLE,2025-10-07,44.6350,44.7800,43.9550,44.7450,25324000
XLE,2025-10-08,44.7450,44.7450,44.1500,44.4850,20024200
XLE,2025-10-09,44.5800,44.9600,43.8350,43.8800,23397800
XLE,2025-10-10,43.5550,43.7750,42.5950,42.6100,44892200
XLE,2025-10-13,42.9350,43.2450,42.7950,43.1900,22889600
XLE,2025-10-14,42.5750,43.4300,42.5200,43.1850,25084600
XLE,2025-10-15,43.4600,43.7050,42.8400,43.1600,24267000
XLE,2025-10-16,43.2350,43.3650,42.3500,42.6400,29193800
XLE,2025-10-17,42.8200,43.0800,42.6450,42.9900,24071800
XLE,2025-10-20,43.0650,43.5450,43.0650,43.4450,25352400
XLE,2025-10-21,43.5650,43.6650,43.1250,43.3450,25885200
XLE,2025-10-22,43.6350,44.0900,43.2700,43.9000,32814000
XLE,2025-10-23,44.6850,44.7800,44.2150,44.4850,47308800
XLE,2025-10-24,44.6850,44.7000,44.0050,44.0350,21191000
XLE,2025-10-27,44.1750,44.3200,43.9450,44.1400,19597200
XLE,2025-10-28,43.9750,44.1150,43.6550,43.6800,22474600
XLE,2025-10-29,43.7300,44.2300,43.6400,44.0050,26807800
XLE,2025-10-30,43.9900,44.3100,43.6850,43.7450,20663400
XLE,2025-10-31,43.8500,44.3150,43.6600,44.0650,26985400
XLE,2025-11-03,44.0750,44.1900,43.5650,44.0700,22232000
XLE,2025-11-04,43.5300,43.7150,43.1850,43.5950,29477600
XLE,2025-11-05,43.6000,44.1950,43.5450,43.7100,23857200
XLE,2025-11-06,43.7750,44.5500,43.7750,44.1350,32154800
XLE,2025-11-07,44.2900,44.8750,44.1700,44.7700,35458400
XLE,2025-11-10,44.8850,45.2800,44.3050,45.1750,31264600
XLE,2025-11-11,45.4450,46.0850,45.4100,45.7650,38752800
XLE,2025-11-12,45.4550,45.6650,45.0600,45.1250,29863200
XLE,2025-11-13,45.2700,45.6500,45.0400,45.2400,32243800
XLE,2025-11-14,45.4800,46.1100,44.9100,46.0100,34179400
XLE,2025-11-17,45.9550,45.9700,44.9900,45.1700,37447400
XLE,2025-11-18,44.9750,45.6500,44.8500,45.5300,34839400
XLE,2025-11-19,44.7250,45.0850,44.4100,44.9400,41062800
XLE,2025-11-20,45.1700,45.7850,44.3950,44.4300,41630000
XLE,2025-11-21,44.5050,44.9050,44.0350,44.7100,39317200
XLE,2025-11-24,44.6600,44.7250,43.8950,44.5850,33681800
XLE,2025-11-25,44.2350,44.4800,43.9400,44.3050,29299000
XLE,2025-11-26,44.2950,44.9600,44.2550,44.6400,26611000
XLE,2025-11-28,44.6650,45.4200,44.6000,45.2250,16666600
XLE,2025-12-01,45.2900,45.9100,45.2550,45.6600,31150000
XLE,2025-12-02,45.5900,45.5900,44.8450,45.0700,33305000
XLE,2025-12-03,45.3750,45.9950,45.3100,45.9150,30174000
XLE,2025-12-04,45.8900,46.1850,45.7550,46.1100,23799600
XLE,2025-12-05,46.0300,46.6600,45.9100,45.9200,22164400
XLE,2025-12-08,45.6600,45.9200,45.2700,45.4200,27891900
XLE,2025-12-09,45.5000,46.0800,45.4600,45.7000,20917400
XLE,2025-12-10,45.8400,46.2700,45.6300,46.1800,26255100
XLE,2025-12-11,45.9000,46.2500,45.8400,45.9600,25827200
XLE,2025-12-12,46.0500,46.2400,45.3900,45.5100,33161200
XLE,2025-12-15,45.6100,45.6100,44.8200,45.1900,27521600
XLE,2025-12-16,44.8300,44.8500,43.7700,43.8100,49312400
XLE,2025-12-17,44.1300,44.8800,44.0600,44.7800,43375300
XLE,2025-12-18,44.6500,44.7100,43.9800,44.1300,29920200
XLE,2025-12-19,44.2500,44.5300,44.0300,44.1300,31959600
XLE,2025-12-22,44.1400,44.4900,44.0900,44.2100,23707400
XLE,2025-12-23,44.3700,44.5500,44.2200,44.5000,19137500
XLE,2025-12-24,44.4200,44.5600,44.3100,44.3700,11293900
XLE,2025-12-26,44.3200,44.4400,43.9900,44.2000,17884500
XLE,2025-12-29,44.5100,44.7400,44.2900,44.6200,31352100
XLE,2025-12-30,44.8000,45.0900,44.8000,44.9600,18654700
XLE,2025-12-31,44.9300,45.0200,44.5700,44.7100,16965900
XLE,2026-01-02,44.7200,45.7800,44.4900,45.6500,31935500
XLE,2026-01-05,47.1600,47.3200,45.7500,46.8900,94961000
XLE,2026-01-06,47.0000,47.0600,45.5300,45.6400,69568200
XLE,2026-01-07,45.8200,45.8200,45.0800,45.1300,42739200
XLE,2026-01-08,45.3200,46.8500,45.2200,46.5500,51451000
XLE,2026-01-09,46.7500,46.8800,46.5100,46.6700,38839900
XLE,2026-01-12,46.7500,46.8100,46.1000,46.3400,28264400
XLE,2026-01-13,46.7300,47.3900,46.6800,47.0000,50469200
XLE,2026-01-14,47.2500,48.6500,47.1800,48.0600,80750200
XLE,2026-01-15,47.6300,48.0700,47.2700,47.6100,49328800
XLE,2026-01-16,47.5600,47.8100,47.4900,47.6900,30796300
XLE,2026-01-20,48.0900,48.3100,47.5000,47.6000,50178700
XLE,2026-01-21,48.2900,49.0500,48.2900,48.7500,58996000
XLE,2026-01-22,48.6200,49.0000,48.4200,48.9100,50869500
XLE,2026-01-23,49.5200,49.8900,49.0900,49.1900,51431200
XLE,2026-01-26,49.8700,49.8900,48.9500,49.2200,40122600
XLE,2026-01-27,49.3900,49.8200,49.1600,49.6700,39840300
XLE,2026-01-28,49.9700,50.1400,49.5600,50.0500,41890400
XLE,2026-01-29,51.1500,51.7300,50.4800,50.5100,77520700
XLE,2026-01-30,50.3600,51.0900,49.8800,51.0500,74039400
XLE,2026-02-02,50.1000,50.5100,49.7700,50.0500,61479900
XLE,2026-02-03,50.2400,51.7800,50.0200,51.6700,83754100
XLE,2026-02-04,51.8200,52.9600,51.8200,52.8300,78149900
XLE,2026-02-05,52.2600,52.4900,51.4400,52.2100,54235600
XLE,2026-02-06,52.5000,53.4200,52.3600,53.2500,41669600
XLE,2026-02-09,53.2100,53.7200,52.9800,53.6400,38798500
XLE,2026-02-10,53.7700,53.7900,53.2400,53.5800,32146000
XLE,2026-02-11,54.2800,55.1100,54.2500,54.9800,57349700
XLE,2026-02-12,54.9400,55.2400,53.7600,53.9800,67427800
XLE,2026-02-13,53.9400,54.5800,53.8100,54.3500,48392100
XLE,2026-02-17,54.5600,54.9100,53.1800,53.7500,50499600
XLE,2026-02-18,54.5300,54.8600,54.2200,54.7800,59196100
XLE,2026-02-19,55.4600,55.8800,54.9300,55.1800,62513500
XLE,2026-02-20,55.0000,55.2900,54.5100,54.8800,50833500
XLE,2026-02-23,55.0400,55.9300,54.8700,55.1500,44013500
XLE,2026-02-24,55.1100,55.2200,54.4000,55.1000,42921700
XLE,2026-02-25,55.3000,55.3700,54.1900,54.8700,36207500
XLE,2026-02-26,54.3700,55.6700,54.1200,55.0500,47033500
XLE,2026-02-27,55.6400,56.1500,54.9300,55.9200,59071500
XLE,2026-03-02,57.7700,57.8800,56.2700,57.0400,135633300
XLE,2026-03-03,57.3900,57.7200,56.0500,56.5200,154770800
XLE,2026-03-04,56.0600,56.4300,55.3300,56.1900,70732700
XLE,2026-03-05,56.5300,57.0600,56.0800,56.4800,85177800
XLE,2026-03-06,57.1500,57.3400,56.1700,56.5700,68219000
XLE,2026-03-09,56.8400,57.1500,55.9400,56.3200,88747400
XLE,2026-03-10,56.0600,56.4600,55.3700,55.6000,88817900
XLE,2026-03-11,55.6300,57.0400,55.5400,56.9800,48743700
XLE,2026-03-12,57.1300,58.2200,57.0600,57.5100,69358700
XLE,2026-03-13,57.5000,57.9300,57.1000,57.7000,43374600
XLE,2026-03-16,57.7600,58.1000,57.2700,57.9000,39474300
XLE,2026-03-17,58.2300,59.0500,57.9800,58.5100,40137700
XLE,2026-03-18,58.7400,58.9700,58.4300,58.4300,42908000
XLE,2026-03-19,58.8700,59.7200,58.5200,59.3600,69231400
XLE,2026-03-20,59.5600,60.3200,59.2800,59.3100,73003400
XLE,2026-03-23,57.8900,59.8400,57.6600,59.6300,71027200
XLE,2026-03-24,59.8000,61.4700,59.7700,60.8400,51207500
XLE,2026-03-25,60.3200,61.0000,60.2600,60.5700,42680700
XLE,2026-03-26,60.6700,61.8600,60.5900,61.5200,54967600
XLE,2026-03-27,61.5300,62.7900,61.2600,62.5600,59553200
XLE,2026-03-30,63.1300,63.4600,61.7800,61.9600,49750100
XLE,2026-03-31,62.0400,62.8300,60.0400,61.2600,94766900
XLE,2026-04-01,59.7200,60.6200,58.3600,58.9700,96652900
XLE,2026-04-02,60.5300,61.0100,58.9800,59.2500,60400500
XLE,2026-04-06,59.1100,59.6900,58.8900,59.6800,25474200
XLE,2026-04-07,59.8100,60.7700,59.7900,60.1600,38811700
XLE,2026-04-08,56.6800,58.1900,56.1800,58.0500,88023600
XLE,2026-04-09,58.2000,59.0200,57.1100,57.3300,55088500
XLE,2026-04-10,57.1700,57.4800,56.4000,56.9400,42561700
XLE,2026-04-13,57.6200,57.7200,56.6500,57.1100,43100900
XLE,2026-04-14,56.5000,56.5000,55.4100,55.9500,58830100
XLE,2026-04-15,55.6000,56.2100,55.2700,55.7600,39551500
XLE,2026-04-16,55.8400,56.8800,55.7700,56.5800,31282600
XLE,2026-04-17,54.4100,55.1600,53.4100,55.0200,90913300
XLE,2026-04-20,55.1000,55.7200,54.8000,55.0700,35150000
XLE,2026-04-21,55.3200,55.9600,54.9200,55.8700,41299800
XLE,2026-04-22,56.3600,56.7800,56.1300,56.5400,40565500
XLE,2026-04-23,56.8900,57.1900,56.4700,56.9800,34707200
XLE,2026-04-24,56.7700,56.9200,56.1700,56.8700,36426700
XLE,2026-04-27,57.1000,57.6800,56.6300,56.7700,33070600
XLE,2026-04-28,57.7200,58.0500,57.3800,57.7100,39151300
XLE,2026-04-29,58.2800,59.1100,58.0600,59.0300,40616700
XLE,2026-04-30,58.2000,59.8400,57.9400,59.6500,35896800
XLE,2026-05-01,59.0600,59.6000,58.2600,58.8500,35828400
XLE,2026-05-04,58.7300,59.6300,58.2200,59.3900,36883000
XLE,2026-05-05,59.2300,59.7600,58.8900,59.4500,27041400
XLE,2026-05-06,57.2900,57.8900,56.6600,57.0000,57907500
XLE,2026-05-07,55.8700,56.1500,55.1300,55.9500,52909900
XLE,2026-05-08,55.8500,56.2300,55.4600,55.7000,30573500
XLE,2026-05-11,56.2600,57.2200,56.2400,57.1700,31943300
XLE,2026-05-12,57.7300,57.8400,57.1400,57.5700,36814500
XLE,2026-05-13,57.4700,57.7100,56.9600,57.6300,22707200
XLE,2026-05-14,57.6500,58.1800,57.5100,58.0700,23487000
XLE,2026-05-15,58.7000,59.4700,58.4800,59.4400,33565500
XLE,2026-05-18,59.1300,60.7000,58.7200,60.5800,41516600
XLE,2026-05-19,60.8100,61.4900,60.3000,61.2900,31111000
XLE,2026-05-20,60.8100,61.7000,59.6800,59.8000,61776800
XLE,2026-05-21,60.4800,60.5900,58.7200,59.1300,45851100
XLE,2026-05-22,58.9900,59.6100,58.8300,59.4900,42428900
XLE,2026-05-26,58.8700,59.5700,57.8400,57.8500,38819900
XLE,2026-05-27,57.0100,57.5000,56.4800,56.9900,48329800
XLE,2026-05-28,57.5500,57.6800,56.6800,56.9500,46554100
XLE,2026-05-29,56.6800,56.7900,55.9900,56.2900,32389600
XLE,2026-06-01,57.0300,57.8100,56.8500,57.3000,55879400
XLE,2026-06-02,57.1900,58.1700,57.0800,57.9600,23842600
XLE,2026-06-03,58.2400,59.3800,58.0100,58.7100,46312800
XLE,2026-06-04,58.5000,59.0300,58.1700,58.7500,23916300
XLE,2026-06-05,58.6700,58.7800,57.6300,57.6700,28213000
XLE,2026-06-08,58.0800,58.9600,57.9700,58.3300,25717800
XLE,2026-06-09,58.0800,58.2100,56.8100,57.3900,46026300
XLE,2026-06-10,57.9400,59.0400,57.7800,58.2500,36515300
XLE,2026-06-11,58.7800,58.9900,57.0600,57.1200,40863500
XLE,2026-06-12,56.7900,58.1500,56.6300,57.5500,31964700
XLE,2026-06-15,55.2000,56.0500,55.0200,55.5500,44319100
XLE,2026-06-16,55.0000,55.4800,54.9500,55.3600,42008400
XLE,2026-06-17,55.2600,55.3600,54.5400,54.6700,38553000
XLE,2026-06-18,54.1400,54.2500,53.2500,53.7700,39645700
XLE,2026-06-22,53.5300,54.1300,53.1700,54.0600,30765600
XLE,2026-06-23,54.1400,54.5600,53.8700,54.4600,38690400
XLE,2026-06-24,53.5000,53.7700,52.9400,53.5700,43034600
XLE,2026-06-25,53.2000,54.3200,53.0000,54.0900,28221700
XLE,2026-06-26,54.0000,54.1500,53.6800,53.8400,19025200
XLE,2026-06-29,53.9800,54.2800,53.4700,53.5800,25142300
XLE,2026-06-30,53.6200,54.1200,53.0800,53.1100,28284000
XLE,2026-07-01,53.0500,53.4400,52.6200,52.8100,33662700
XLE,2026-07-02,53.2400,53.6500,52.9100,53.2200,28525600
XLE,2026-07-06,53.0600,53.5500,53.0000,53.1300,24735300
XLE,2026-07-07,53.6100,54.8200,53.6000,54.6400,41833600
XLE,2026-07-08,55.4600,56.0400,54.8700,55.6000,39741400
XLE,2026-07-09,55.2800,55.4800,54.7300,54.8200,21770700
XLE,2026-07-10,55.0800,55.2400,54.3600,55.0800,22974700
XLE,2026-07-13,55.8600,56.9700,55.8600,56.7400,41200900
XLE,2026-07-14,57.0000,57.2200,56.2900,56.9500,32579000
XLE,2026-07-15,56.9400,57.0400,55.7600,56.5000,33184200
XLE,2026-07-16,56.6600,57.3000,56.6000,57.0200,27477000
XLE,2026-07-17,57.9500,58.1200,57.2800,57.6800,31397800
XLE,2026-07-20,57.5600,58.3900,57.4100,57.9400,27329300
XLE,2026-07-21,58.1600,58.5300,57.8300,58.5000,20315700
XLE,2026-07-22,59.2700,59.5200,58.9000,59.2000,29548600
XLE,2026-07-23,60.2400,60.3800,59.2700,59.3800,35838600
XLE,2026-07-24,59.4000,60.4500,59.4000,59.6200,34181900
XLE,2026-07-27,58.4100,59.2800,58.2300,58.3600,33819500
XLE,2026-07-28,58.4100,58.7900,57.2500,57.5700,27800800
XLE,2026-07-29,59.0800,59.3000,58.4200,58.6500,34166800
XLE,2026-07-30,58.0800,59.1100,58.0200,58.9600,23045700
XLE,2026-07-31,58.9300,59.6900,58.3200,59.5500,23556500
XLE,2026-08-03,58.6900,59.3300,58.1600,58.7900,26038400
XLE,2026-08-04,57.7000,58.7200,57.1300,58.5200,37661500
XLE,2026-08-05,58.7700,58.9800,57.2100,57.3100,33213500
XLE,2026-08-06,58.3900,58.5600,57.5800,58.1600,25084300
XLE,2026-08-07,57.5300,58.0500,57.1100,57.5000,21092700
XLE,2026-08-10,58.1900,60.2100,58.1000,60.1800,33677800
XLE,2026-08-11,59.9900,61.0800,59.9900,60.9300,22400800
XLE,2026-08-12,60.4700,61.1700,60.3400,61.0300,22584200
XLE,2026-08-13,60.5200,61.1300,60.2300,61.0600,20703600
XLE,2026-08-14,61.3700,62.1100,61.2500,61.9100,22777700
XLE,2026-08-17,62.2200,62.6900,61.7900,62.5800,23550300
XLE,2026-08-18,63.4100,63.7100,63.1200,63.6800,27280500
